latitude,longitude
-34.627402,-58.400416
-34.627395,-58.382783
-34.627386,-58.365498
-34.62738,-58.35832
-34.627366,-58.406692
-34.627353,-58.446861
-34.627343,-58.378137
-34.627339,-58.391361
-34.627338,-58.41974
-34.627338,-58.391303
-34.627338,-58.391283
-34.627331,-58.428568
-34.627327,-58.42854
-34.627319,-58.378096
-34.627317,-58.458505
-34.627315,-58.446684
-34.6273,-58.491314
-34.6273,-58.426592
-34.627283,-58.368461
-34.627271,-58.381674
-34.627268,-58.388934
-34.627268,-58.381869
-34.627261,-58.381474
-34.627252,-58.388513
-34.627248,-58.388411
-34.627248,-58.358545
-34.627243,-58.392548
-34.627241,-58.380983
-34.627232,-58.380643
-34.627228,-58.392492
-34.627225,-58.380464
-34.627215,-58.456343
-34.627213,-58.45825
-34.627171,-58.386472
-34.627167,-58.390128
-34.627166,-58.386323
-34.627158,-58.375483
-34.627154,-58.386007
-34.627138,-58.390036
-34.627123,-58.392248
-34.627109,-58.518767
-34.627086,-58.45657
-34.627079,-58.47371
-34.627072,-58.383925
-34.627071,-58.383896
-34.627068,-58.383809
-34.627067,-58.38378
-34.627046,-58.383158
-34.627043,-58.383109
-34.627038,-58.397515
-34.627025,-58.386971
-34.627024,-58.397387
-34.627018,-58.386783
-34.627018,-58.386783
-34.627011,-58.445642
-34.62701,-58.386683
-34.627006,-58.386447
-34.626991,-58.519117
-34.62699,-58.386025
-34.626959,-58.518228
-34.626959,-58.359257
-34.626937,-58.457158
-34.626937,-58.42577
-34.626933,-58.37503
-34.626931,-58.390734
-34.626927,-58.457557
-34.626921,-58.516514
-34.626921,-58.384241
-34.626921,-58.384015
-34.626906,-58.45649
-34.626903,-58.383356
-34.626902,-58.383767
-34.626902,-58.383767
-34.626892,-58.38578
-34.626891,-58.383484
-34.626869,-58.440854
-34.626863,-58.392291
-34.626858,-58.4574
-34.626856,-58.415591
-34.626847,-58.488369
-34.626847,-58.392294
-34.626845,-58.444122
-34.626836,-58.372941
-34.626835,-58.372844
-34.626828,-58.489262
-34.626819,-58.397285
-34.626803,-58.3844
-34.626793,-58.381891
-34.62678,-58.490805
-34.626778,-58.4882
-34.626773,-58.395015
-34.626769,-58.508492
-34.626766,-58.424587
-34.62676,-58.486293
-34.626755,-58.394828
-34.626752,-58.457131
-34.626748,-58.424465
-34.626737,-58.381706
-34.626728,-58.48632
-34.626719,-58.482093
-34.626677,-58.471328
-34.626674,-58.381535
-34.62665,-58.491625
-34.626649,-58.382335
-34.626647,-58.50297
-34.626642,-58.442845
-34.626641,-58.37241
-34.626636,-58.389546
-34.626622,-58.372081
-34.626622,-58.368006
-34.626597,-58.381242
-34.626582,-58.381251
-34.626569,-58.41301
-34.626562,-58.487681
-34.626559,-58.381113
-34.626516,-58.37261
-34.626513,-58.471402
-34.626509,-58.39245
-34.626504,-58.400099
-34.6265,-58.382348
-34.626467,-58.378778
-34.626466,-58.3808
-34.626425,-58.529791
-34.626424,-58.529791
-34.626423,-58.529791
-34.626421,-58.426995
-34.626416,-58.424353
-34.62641,-58.4339
-34.626409,-58.421308
-34.626408,-58.378779
-34.626407,-58.382129
-34.626357,-58.427009
-34.626344,-58.367878
-34.626304,-58.440136
-34.626269,-58.40013
-34.626266,-58.40171
-34.626233,-58.409981
-34.626226,-58.382141
-34.626221,-58.40991
-34.626213,-58.471868
-34.626205,-58.389091
-34.626201,-58.406824
-34.626188,-58.437858
-34.626182,-58.471771
-34.626148,-58.475935
-34.626148,-58.475935
-34.626126,-58.509201
-34.62612,-58.423111
-34.626116,-58.499802
-34.626111,-58.431337
-34.626104,-58.382145
-34.626084,-58.368017
-34.626081,-58.434484
-34.626038,-58.417574
-34.626035,-58.367845
-34.62603,-58.380433
-34.626019,-58.457263
-34.626015,-58.454796
-34.626004,-58.470448
-34.626003,-58.455214
-34.625985,-58.451363
-34.625984,-58.437417
-34.62597,-58.371034
-34.625966,-58.454672
-34.625957,-58.479854
-34.625957,-58.419113
-34.625947,-58.528058
-34.625947,-58.436825
-34.625946,-58.455068
-34.625916,-58.454543
-34.625911,-58.500005
-34.625893,-58.478777
-34.625875,-58.417611
-34.625862,-58.478576
-34.625854,-58.454831
-34.625849,-58.382353
-34.625835,-58.380525
-34.625809,-58.414599
-34.625806,-58.513451
-34.625788,-58.401713
-34.625783,-58.454202
-34.62575,-58.527202
-34.625734,-58.433751
-34.625725,-58.395663
-34.625724,-58.372663
-34.625719,-58.43361
-34.62571,-58.370999
-34.625688,-58.43442
-34.625679,-58.378292
-34.625666,-58.501579
-34.625664,-58.382161
-34.625658,-58.370994
-34.625654,-58.380554
-34.625649,-58.417015
-34.625627,-58.374386
-34.625616,-58.443247
-34.625613,-58.374197
-34.625602,-58.416686
-34.625597,-58.382361
-34.625587,-58.416581
-34.625586,-58.380612
-34.625542,-58.431895
-34.625534,-58.414615
-34.625524,-58.453528
-34.625523,-58.368022
-34.625516,-58.382161
-34.625511,-58.377852
-34.625505,-58.366362
-34.62549,-58.40855
-34.625487,-58.453896
-34.625475,-58.453401
-34.625475,-58.431254
-34.62547,-58.443255
-34.625469,-58.391208
-34.625459,-58.431104
-34.625447,-58.484962
-34.625444,-58.371673
-34.625443,-58.484962
-34.625434,-58.473874
-34.62542,-58.371338
-34.625406,-58.367842
-34.625398,-58.36097
-34.62539,-58.454208
-34.625389,-58.391215
-34.625372,-58.377538
-34.625362,-58.382157
-34.62536,-58.453568
-34.625357,-58.434461
-34.625348,-58.380687
-34.625345,-58.514728
-34.62534,-58.453053
-34.625337,-58.434309
-34.625332,-58.4766
-34.62532,-58.486083
-34.625289,-58.434314
-34.625287,-58.453382
-34.625258,-58.38237
-34.625249,-58.365754
-34.625236,-58.447747
-34.625228,-58.365204
-34.625216,-58.40325
-34.625205,-58.364246
-34.625196,-58.48771
-34.625195,-58.380751
-34.625181,-58.382161
-34.62518,-58.52049
-34.62517,-58.42833
-34.625166,-58.391203
-34.625161,-58.42824
-34.625157,-58.452028
-34.625144,-58.504934
-34.625133,-58.377129
-34.625132,-58.379187
-34.625129,-58.417665
-34.625103,-58.410272
-34.625084,-58.452858
-34.625071,-58.497428
-34.625064,-58.392626
-34.625063,-58.39263
-34.62503,-58.434342
-34.625023,-58.471789
-34.625023,-58.452228
-34.625018,-58.427307
-34.624995,-58.41623
-34.624979,-58.471639
-34.624972,-58.465933
-34.624963,-58.410301
-34.624962,-58.491626
-34.624925,-58.485574
-34.624918,-58.410936
-34.624908,-58.410842
-34.624902,-58.521827
-34.624885,-58.389716
-34.624884,-58.424403
-34.624884,-58.410637
-34.624877,-58.424299
-34.624871,-58.392653
-34.62487,-58.41076
-34.62486,-58.427345
-34.62486,-58.424048
-34.624833,-58.484426
-34.624814,-58.466393
-34.6248,-58.466267
-34.624797,-58.386992
-34.624782,-58.440704
-34.624777,-58.529899
-34.624763,-58.416248
-34.624756,-58.386348
-34.624727,-58.389731
-34.62472,-58.42169
-34.624714,-58.474346
-34.62471,-58.421696
-34.624703,-58.421601
-34.624698,-58.452731
-34.624697,-58.367741
-34.624684,-58.427383
-34.624669,-58.384227
-34.624664,-58.384102
-34.624664,-58.384009
-34.624659,-58.390914
-34.624647,-58.407004
-34.624576,-58.384431
-34.62455,-58.418929
-34.624544,-58.527719
-34.624528,-58.418909
-34.624528,-58.382878
-34.624524,-58.41881
-34.624523,-58.385848
-34.624509,-58.407375
-34.624499,-58.408935
-34.624493,-58.407236
-34.624467,-58.402125
-34.624465,-58.446702
-34.624454,-58.511301
-34.624433,-58.391297
-34.624431,-58.374936
-34.624382,-58.408949
-34.624371,-58.37431
-34.624369,-58.524486
-34.624356,-58.464835
-34.624322,-58.450404
-34.624305,-58.367713
-34.624288,-58.414542
-34.624234,-58.346146
-34.624232,-58.511801
-34.624232,-58.450174
-34.624232,-58.372562
-34.624213,-58.372261
-34.624205,-58.41919
-34.624204,-58.38289
-34.624174,-58.49826
-34.624168,-58.350692
-34.624167,-58.44998
-34.624159,-58.493049
-34.624154,-58.521442
-34.624137,-58.511528
-34.624136,-58.370893
-34.624129,-58.370768
-34.624068,-58.382895
-34.624063,-58.4687
-34.624036,-58.449676
-34.624003,-58.343374
-34.623981,-58.367734
-34.62398,-58.511416
-34.623948,-58.343413
-34.623914,-58.367572
-34.623912,-58.402579
-34.623908,-58.405908
-34.623848,-58.414728
-34.623847,-58.52345
-34.623837,-58.468079
-34.623821,-58.415936
-34.623804,-58.401699
-34.623802,-58.42734
-34.623769,-58.494832
-34.623733,-58.434482
-34.62372,-58.34234
-34.623684,-58.41474
-34.623675,-58.391347
-34.623672,-58.410308
-34.623658,-58.522514
-34.623626,-58.522554
-34.623622,-58.466527
-34.623597,-58.47271
-34.623594,-58.479592
-34.623587,-58.51285
-34.623587,-58.506973
-34.623531,-58.484197
-34.623507,-58.402341
-34.623507,-58.402341
-34.623495,-58.489847
-34.623471,-58.472766
-34.623414,-58.398454
-34.623397,-58.466495
-34.623396,-58.391358
-34.623394,-58.504269
-34.62336,-58.402375
-34.623357,-58.49603
-34.623356,-58.368269
-34.623344,-58.434525
-34.623335,-58.397967
-34.623318,-58.396229
-34.623317,-58.399234
-34.623288,-58.472849
-34.62328,-58.361551
-34.623199,-58.493839
-34.623197,-58.424927
-34.623194,-58.46235
-34.623137,-58.406979
-34.623131,-58.437531
-34.623122,-58.437633
-34.623072,-58.391372
-34.623061,-58.410484
-34.623037,-58.479264
-34.623019,-58.493927
-34.623013,-58.521812
-34.623007,-58.394356
-34.623006,-58.512264
-34.622998,-58.479185
-34.622995,-58.410487
-34.622986,-58.496244
-34.622986,-58.436397
-34.622986,-58.397947
-34.62298,-58.44694
-34.62298,-58.394528
-34.62293,-58.496315
-34.622884,-58.473252
-34.622871,-58.524506
-34.622864,-58.446643
-34.622854,-58.392144
-34.622842,-58.391952
-34.62284,-58.432765
-34.622831,-58.440681
-34.622807,-58.436453
-34.622785,-58.525687
-34.622774,-58.487044
-34.622768,-58.459289
-34.62276,-58.446366
-34.622748,-58.442229
-34.622746,-58.482093
-34.622731,-58.387128
-34.622729,-58.367875
-34.622707,-58.434818
-34.622699,-58.354317
-34.622698,-58.393001
-34.622685,-58.38713
-34.622673,-58.513632
-34.622673,-58.46001
-34.622659,-58.44675
-34.622651,-58.393004
-34.622643,-58.4236
-34.622641,-58.473361
-34.622612,-58.459838
-34.622612,-58.446002
-34.622572,-58.427587
-34.622549,-58.513786
-34.622529,-58.416706
-34.622514,-58.393026
-34.622487,-58.44631
-34.622464,-58.514092
-34.622442,-58.414869
-34.622411,-58.514179
-34.622411,-58.384711
-34.622407,-58.384624
-34.622386,-58.402368
-34.62237,-58.402253
-34.622366,-58.389967
-34.622361,-58.402245
-34.622348,-58.443939
-34.622313,-58.427638
-34.622295,-58.35383
-34.62228,-58.480927
-34.622275,-58.381935
-34.622259,-58.409162
-34.622226,-58.360736
-34.622197,-58.409166
-34.622191,-58.378928
-34.622178,-58.391422
-34.622176,-58.491506
-34.622173,-58.444061
-34.622165,-58.407291
-34.622163,-58.445704
-34.622162,-58.480578
-34.622156,-58.44546
-34.622149,-58.400427
-34.622132,-58.445412
-34.622124,-58.376522
-34.622114,-58.459747
-34.622106,-58.445567
-34.622101,-58.416481
-34.622097,-58.462601
-34.622097,-58.38588
-34.622078,-58.439497
-34.622046,-58.462924
-34.622,-58.371547
-34.621996,-58.412809
-34.621983,-58.384424
-34.621942,-58.509056
-34.621926,-58.530058
-34.621926,-58.492599
-34.621904,-58.402715
-34.621889,-58.38442
-34.621887,-58.526848
-34.621885,-58.427119
-34.621884,-58.391438
-34.621881,-58.486432
-34.62186,-58.445021
-34.621847,-58.398101
-34.621843,-58.444781
-34.621802,-58.480691
-34.621795,-58.518868
-34.62179,-58.469094
-34.621775,-58.390041
-34.621748,-58.416515
-34.621701,-58.395489
-34.621691,-58.438607
-34.621665,-58.43844
-34.621639,-58.47657
-34.621621,-58.416528
-34.621601,-58.495846
-34.621597,-58.428001
-34.621561,-58.444095
-34.62156,-58.441053
-34.621534,-58.456752
-34.621524,-58.519677
-34.621512,-58.508568
-34.621507,-58.428019
-34.621504,-58.391303
-34.621491,-58.382922
-34.62147,-58.50852
-34.621441,-58.417996
-34.621429,-58.441071
-34.621369,-58.473711
-34.621353,-58.422862
-34.621351,-58.474296
-34.621351,-58.435488
-34.621348,-58.422789
-34.621336,-58.38858
-34.621328,-58.455956
-34.621314,-58.525563
-34.621307,-58.474123
-34.621299,-58.442375
-34.621276,-58.483939
-34.62127,-58.442292
-34.621258,-58.414995
-34.621248,-58.473765
-34.621233,-58.400684
-34.621214,-58.460287
-34.621156,-58.441959
-34.621155,-58.382925
-34.621148,-58.467444
-34.621135,-58.368441
-34.621113,-58.368242
-34.621064,-58.441711
-34.621053,-58.441689
-34.621043,-58.415017
-34.621038,-58.431794
-34.621038,-58.427894
-34.621007,-58.441601
-34.621005,-58.45624
-34.620996,-58.418032
-34.620992,-58.384083
-34.620969,-58.407737
-34.620937,-58.491386
-34.620929,-58.438417
-34.620911,-58.473907
-34.620905,-58.407723
-34.620901,-58.507571
-34.620876,-58.391494
-34.620875,-58.368253
-34.620861,-58.368462
-34.620855,-58.416042
-34.620854,-58.438442
-34.620836,-58.473937
-34.620833,-58.397029
-34.620829,-58.416603
-34.620809,-58.475837
-34.620805,-58.415458
-34.62077,-58.440701
-34.620751,-58.428336
-34.620742,-58.507664
-34.620703,-58.442123
-34.620699,-58.507581
-34.620688,-58.482427
-34.620684,-58.440382
-34.620676,-58.442026
-34.620672,-58.398604
-34.620665,-58.355036
-34.620659,-58.410727
-34.620639,-58.435329
-34.620635,-58.410729
-34.620631,-58.492968
-34.620631,-58.438516
-34.620603,-58.416625
-34.620601,-58.391511
-34.620599,-58.440067
-34.620596,-58.441869
-34.620575,-58.439949
-34.620542,-58.441741
-34.620513,-58.425535
-34.620508,-58.425487
-34.620507,-58.439722
-34.620483,-58.412187
-34.620441,-58.474327
-34.620413,-58.471277
-34.620413,-58.471277
-34.620371,-58.516744
-34.620359,-58.528834
-34.620357,-58.405236
-34.620342,-58.441572
-34.62034,-58.474443
-34.620319,-58.391522
-34.620316,-58.435154
-34.6203,-58.516734
-34.620299,-58.358946
-34.620289,-58.490149
-34.620255,-58.422492
-34.62023,-58.393233
-34.620198,-58.473863
-34.620198,-58.410544
-34.620193,-58.410515
-34.620178,-58.509043
-34.620176,-58.393235
-34.620162,-58.440851
-34.620159,-58.368618
-34.620156,-58.508956
-34.620136,-58.473686
-34.620133,-58.38726
-34.620133,-58.38726
-34.62013,-58.36634
-34.620106,-58.393239
-34.620092,-58.440656
-34.620082,-58.488516
-34.620078,-58.517224
-34.620071,-58.419884
-34.620061,-58.407674
-34.620047,-58.463906
-34.620045,-58.474638
-34.620044,-58.51682
-34.620036,-58.440568
-34.620021,-58.39026
-34.620018,-58.368366
-34.620001,-58.368607
-34.62,-58.490291
-34.619979,-58.517355
-34.619967,-58.44172
-34.61993,-58.390268
-34.619929,-58.456518
-34.619921,-58.456492
-34.619909,-58.43577
-34.6199,-58.435612
-34.619881,-58.437549
-34.619872,-58.408968
-34.619856,-58.416739
-34.619843,-58.409315
-34.619843,-58.409315
-34.619797,-58.517876
-34.619796,-58.44001
-34.619785,-58.401211
-34.619785,-58.366379
-34.619773,-58.431157
-34.619773,-58.385887
-34.619768,-58.391544
-34.619717,-58.414269
-34.619693,-58.398999
-34.619687,-58.368693
-34.619681,-58.368401
-34.619678,-58.436838
-34.61964,-58.509223
-34.619616,-58.43662
-34.619606,-58.468673
-34.619606,-58.468673
-34.619606,-58.396202
-34.619604,-58.486033
-34.619589,-58.500532
-34.619545,-58.436373
-34.619544,-58.391552
-34.619542,-58.380706
-34.61945,-58.380958
-34.619394,-58.367494
-34.61935,-58.427977
-34.619333,-58.435635
-34.619313,-58.391561
-34.619308,-58.366456
-34.619303,-58.4062
-34.619279,-58.435355
-34.619262,-58.406466
-34.619169,-58.498906
-34.619169,-58.391955
-34.619162,-58.403305
-34.619159,-58.504726
-34.619153,-58.425412
-34.618978,-58.484568
-34.618949,-58.403428
-34.618932,-58.382929
-34.618932,-58.368473
-34.618931,-58.515573
-34.61893,-58.504432
-34.618928,-58.530243
-34.618928,-58.530243
-34.618927,-58.389177
-34.618925,-58.422256
-34.618856,-58.400908
-34.618836,-58.457402
-34.61882,-58.380995
-34.618808,-58.380794
-34.618807,-58.441037
-34.618793,-58.369056
-34.618793,-58.368488
-34.618788,-58.409511
-34.618748,-58.355735
-34.618746,-58.403398
-34.618723,-58.403069
-34.618717,-58.419404
-34.618715,-58.391582
-34.618696,-58.397465
-34.618689,-58.409335
-34.618677,-58.437887
-34.61867,-58.513347
-34.618667,-58.384674
-34.618652,-58.437449
-34.618645,-58.415272
-34.618618,-58.476049
-34.618604,-58.369094
-34.618599,-58.428383
-34.618593,-58.490599
-34.618588,-58.46603
-34.618565,-58.449381
-34.618554,-58.419696
-34.618546,-58.465929
-34.618536,-58.437194
-34.618521,-58.428399
-34.618515,-58.492396
-34.618511,-58.394452
-34.618509,-58.415271
-34.618504,-58.475678
-34.618487,-58.437077
-34.618484,-58.429602
-34.61848,-58.475707
-34.618467,-58.416464
-34.618458,-58.429415
-34.618458,-58.391591
-34.618446,-58.429326
-34.618444,-58.510843
-34.618442,-58.398771
-34.61843,-58.476217
-34.618411,-58.490613
-34.618401,-58.505764
-34.618399,-58.42899
-34.618398,-58.355892
-34.618374,-58.428807
-34.618366,-58.387395
-34.618358,-58.356693
-34.618322,-58.470571
-34.618317,-58.415199
-34.618316,-58.505449
-34.618295,-58.451853
-34.618293,-58.416845
-34.618283,-58.395733
-34.618261,-58.409406
-34.618249,-58.399038
-34.618232,-58.416844
-34.618225,-58.451828
-34.618173,-58.455001
-34.618139,-58.436647
-34.618138,-58.403871
-34.618125,-58.381002
-34.618123,-58.413556
-34.618121,-58.426137
-34.618113,-58.457382
-34.618113,-58.457382
-34.618105,-58.380752
-34.618097,-58.387408
-34.618066,-58.428707
-34.618047,-58.391244
-34.618029,-58.39325
-34.618005,-58.468959
-34.617979,-58.529875
-34.617963,-58.436756
-34.61796,-58.410942
-34.617953,-58.435868
-34.617947,-58.459058
-34.617934,-58.390377
-34.617931,-58.412755
-34.617931,-58.412755
-34.617919,-58.487851
-34.617917,-58.403948
-34.617916,-58.406774
-34.617915,-58.410942
-34.617904,-58.393249
-34.617883,-58.418221
-34.61788,-58.464963
-34.617873,-58.436572
-34.61786,-58.488242
-34.617846,-58.50265
-34.617841,-58.422738
-34.617812,-58.387302
-34.617799,-58.502241
-34.61779,-58.47593
-34.617783,-58.512
-34.617783,-58.502226
-34.617766,-58.393248
-34.617737,-58.391593
-34.617717,-58.390381
-34.617709,-58.529786
-34.617688,-58.383833
-34.617681,-58.476312
-34.617678,-58.428794
-34.617673,-58.52997
-34.617655,-58.42001
-34.61765,-58.418233
-34.617608,-58.357927
-34.617606,-58.384368
-34.617595,-58.419288
-34.617574,-58.385925
-34.617572,-58.46888
-34.617512,-58.529764
-34.617509,-58.436768
-34.617506,-58.446096
-34.617504,-58.427299
-34.617496,-58.463048
-34.617478,-58.529475
-34.617468,-58.463421
-34.617468,-58.463421
-34.617463,-58.406751
-34.617445,-58.37856
-34.617439,-58.437022
-34.617423,-58.529648
-34.617413,-58.391587
-34.61741,-58.468509
-34.617347,-58.476829
-34.61734,-58.489128
-34.617315,-58.427305
-34.617277,-58.52069
-34.617191,-58.477046
-34.617189,-58.38079
-34.617179,-58.408106
-34.617175,-58.404416
-34.61716,-58.374064
-34.617159,-58.46841
-34.617154,-58.52085
-34.617143,-58.503399
-34.61712,-58.381041
-34.617117,-58.436963
-34.617112,-58.501328
-34.617105,-58.503326
-34.61709,-58.382997
-34.617024,-58.37133
-34.617024,-58.368549
-34.61696,-58.425671
-34.616955,-58.392271
-34.616947,-58.521323
-34.616928,-58.448393
-34.616888,-58.448273
-34.616877,-58.521405
-34.616863,-58.433426
-34.616852,-58.369306
-34.616848,-58.433393
-34.616811,-58.43332
-34.616778,-58.38922
-34.616774,-58.43714
-34.616772,-58.422485
-34.61676,-58.513008
-34.61676,-58.381056
-34.61675,-58.380799
-34.61674,-58.4011
-34.616734,-58.461128
-34.616734,-58.461128
-34.616734,-58.461128
-34.616726,-58.366732
-34.616713,-58.427323
-34.616711,-58.433095
-34.61669,-58.492762
-34.616618,-58.512959
-34.616616,-58.419656
-34.616585,-58.401033
-34.616553,-58.410474
-34.616551,-58.391571
-34.616543,-58.512832
-34.61653,-58.416995
-34.616521,-58.516195
-34.616521,-58.516195
-34.616484,-58.397661
-34.616481,-58.36676
-34.616457,-58.368936
-34.616456,-58.50989
-34.616419,-58.369311
-34.616401,-58.399466
-34.616344,-58.472148
-34.61633,-58.428876
-34.616319,-58.417015
-34.616318,-58.366781
-34.616312,-58.391567
-34.616258,-58.428892
-34.616232,-58.399199
-34.616228,-58.458275
-34.616228,-58.393238
-34.616211,-58.427341
-34.616129,-58.45831
-34.616125,-58.499053
-34.616107,-58.514034
-34.616106,-58.44251
-34.616074,-58.391563
-34.616066,-58.368974
-34.616061,-58.396352
-34.616058,-58.465902
-34.616047,-58.458881
-34.61603,-58.458826
-34.616029,-58.428943
-34.616012,-58.433951
-34.616005,-58.405613
-34.616005,-58.405611
-34.616002,-58.381086
-34.615996,-58.484824
-34.615994,-58.437764
-34.615988,-58.380912
-34.615979,-58.393234
-34.615976,-58.458618
-34.615945,-58.458478
-34.61592,-58.495635
-34.615885,-58.464192
-34.615872,-58.418687
-34.615855,-58.44969
-34.615854,-58.393496
-34.61585,-58.415687
-34.61585,-58.415687
-34.615845,-58.423031
-34.615837,-58.470406
-34.615828,-58.417922
-34.61581,-58.387433
-34.615803,-58.477798
-34.615766,-58.411058
-34.615759,-58.455315
-34.615745,-58.455057
-34.615729,-58.454885
-34.615727,-58.387434
-34.615723,-58.453545
-34.615722,-58.365907
-34.615722,-58.365898
-34.61571,-58.486789
-34.615698,-58.454947
-34.615672,-58.365997
-34.61566,-58.433186
-34.615615,-58.464323
-34.615602,-58.477862
-34.615589,-58.413958
-34.615587,-58.433215
-34.615584,-58.380833
-34.615578,-58.381096
-34.615575,-58.45618
-34.615572,-58.369274
-34.615558,-58.391562
-34.615557,-58.413421
-34.615554,-58.411083
-34.615538,-58.413101
-34.615537,-58.478006
-34.615526,-58.390434
-34.615486,-58.445142
-34.615485,-58.456214
-34.615485,-58.369058
-34.615448,-58.463866
-34.615446,-58.401132
-34.615438,-58.408302
-34.615408,-58.390429
-34.61538,-58.463684
-34.615377,-58.385955
-34.615339,-58.500057
-34.615324,-58.4046
-34.615323,-58.517763
-34.615323,-58.517763
-34.615318,-58.391567
-34.615302,-58.397434
-34.615279,-58.369288
-34.615241,-58.437587
-34.615235,-58.408939
-34.615211,-58.496527
-34.615201,-58.365947
-34.615193,-58.408611
-34.61519,-58.404684
-34.615143,-58.446839
-34.61514,-58.430102
-34.615107,-58.437604
-34.615096,-58.394505
-34.615069,-58.452437
-34.615065,-58.430106
-34.615061,-58.409756
-34.615041,-58.391575
-34.615038,-58.369105
-34.615013,-58.426738
-34.614994,-58.418525
-34.614987,-58.426187
-34.614979,-58.507481
-34.614971,-58.422982
-34.614971,-58.381135
-34.614954,-58.409772
-34.614946,-58.380885
-34.61494,-58.494961
-34.614938,-58.505436
-34.614938,-58.452532
-34.614937,-58.418534
-34.614921,-58.496834
-34.614877,-58.437612
-34.614872,-58.404736
-34.614863,-58.42892
-34.614863,-58.391457
-34.614842,-58.423467
-34.61484,-58.423421
-34.614838,-58.443383
-34.614817,-58.405688
-34.61481,-58.472971
-34.614806,-58.383039
-34.614796,-58.409796
-34.614763,-58.437657
-34.61475,-58.405162
-34.614713,-58.42858
-34.614703,-58.420851
-34.614699,-58.428536
-34.61469,-58.420599
-34.614683,-58.460597
-34.614673,-58.460604
-34.614669,-58.401285
-34.614643,-58.42841
-34.614633,-58.482206
-34.6146,-58.39159
-34.614594,-58.3886
-34.614558,-58.402108
-34.614542,-58.408451
-34.614534,-58.401728
-34.614523,-58.401536
-34.614499,-58.369324
-34.614497,-58.385803
-34.614491,-58.357776
-34.61449,-58.380891
-34.614485,-58.381155
-34.614475,-58.439745
-34.614463,-58.50334
-34.614461,-58.509319
-34.614461,-58.509319
-34.614408,-58.39327
-34.614397,-58.397433
-34.614344,-58.369124
-34.61433,-58.41584
-34.614324,-58.393273
-34.614321,-58.525418
-34.61432,-58.472421
-34.614307,-58.478682
-34.614283,-58.43769
-34.61428,-58.415628
-34.614268,-58.525349
-34.614256,-58.405137
-34.614256,-58.405137
-34.614252,-58.444592
-34.614243,-58.396693
-34.614233,-58.387458
-34.614222,-58.396284
-34.614218,-58.400187
-34.614214,-58.52528
-34.614204,-58.471878
-34.614174,-58.406332
-34.614168,-58.404796
-34.614165,-58.395344
-34.61415,-58.395127
-34.614132,-58.387462
-34.614127,-58.460842
-34.614122,-58.524764
-34.614109,-58.503448
-34.614109,-58.503448
-34.614098,-58.405772
-34.614098,-58.405772
-34.614086,-58.459278
-34.614071,-58.412775
-34.61406,-58.412506
-34.614059,-58.51944
-34.614055,-58.417622
-34.614035,-58.391606
-34.614018,-58.417464
-34.614016,-58.510549
-34.613991,-58.459973
-34.613981,-58.516595
-34.613959,-58.39245
-34.613952,-58.409752
-34.613949,-58.40965
-34.613944,-58.437953
-34.613931,-58.483417
-34.613924,-58.391942
-34.613922,-58.467744
-34.613919,-58.52534
-34.613906,-58.369358
-34.613898,-58.405245
-34.613884,-58.519673
-34.613874,-58.525406
-34.613868,-58.380902
-34.613864,-58.529596
-34.613861,-58.381165
-34.613861,-58.369167
-34.613852,-58.43802
-34.613848,-58.479302
-34.613833,-58.387463
-34.613819,-58.393287
-34.613817,-58.420555
-34.613817,-58.420555
-34.613808,-58.479383
-34.613798,-58.524947
-34.613779,-58.524921
-34.613747,-58.525723
-34.613701,-58.416079
-34.6137,-58.524781
-34.613675,-58.459075
-34.613654,-58.494283
-34.613634,-58.387772
-34.613615,-58.523098
-34.613614,-58.406552
-34.61358,-58.44063
-34.613573,-58.458845
-34.613567,-58.425982
-34.613555,-58.479588
-34.613553,-58.425949
-34.613551,-58.40635
-34.613546,-58.522772
-34.613472,-58.381186
-34.613466,-58.380937
-34.613452,-58.405717
-34.613444,-58.439883
-34.613432,-58.48012
-34.613375,-58.439738
-34.613365,-58.390412
-34.613363,-58.528536
-34.613363,-58.458269
-34.613361,-58.457106
-34.61334,-58.403774
-34.613333,-58.504724
-34.613326,-58.403433
-34.613325,-58.496666
-34.613282,-58.425338
-34.613281,-58.367122
-34.613272,-58.382615
-34.613271,-58.390412
-34.613262,-58.382467
-34.613246,-58.47957
-34.613243,-58.411377
-34.613243,-58.411377
-34.613232,-58.382049
-34.613214,-58.401284
-34.613211,-58.38615
-34.613197,-58.40117
-34.613177,-58.391639
-34.613161,-58.367136
-34.613128,-58.498469
-34.613126,-58.404304
-34.613112,-58.48019
-34.613091,-58.384718
-34.613086,-58.479543
-34.613081,-58.441542
-34.613068,-58.386161
-34.613056,-58.506908
-34.613006,-58.367153
-34.613001,-58.397212
-34.612983,-58.3969
-34.612977,-58.378268
-34.612963,-58.391647
-34.612962,-58.453959
-34.612962,-58.453959
-34.612959,-58.434571
-34.61294,-58.457182
-34.612873,-58.480382
-34.612838,-58.394499
-34.612837,-58.518109
-34.612836,-58.394471
-34.61282,-58.434688
-34.61275,-58.413583
-34.612744,-58.413565
-34.612692,-58.384756
-34.612682,-58.492122
-34.612674,-58.423958
-34.612654,-58.373616
-34.612649,-58.373536
-34.612593,-58.372629
-34.612592,-58.391453
-34.612558,-58.480807
-34.612538,-58.405429
-34.612483,-58.35932
-34.612454,-58.375111
-34.612414,-58.377271
-34.612399,-58.521736
-34.612375,-58.371816
-34.61237,-58.375735
